Receipt No,Receipt Date,  Order No,  Order Date,Warehouse,Item Description,Unit,Delivery Note Qty,Receipt Qty,Reworkable Qty,Rejected Qty,Rate,Value
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,33.70,0.00,0.00,470.00,15841.35
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL26MPMEDPT-25,KG,0.00,7.96,0.00,0.00,470.00,3741.20
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,64.94,0.00,0.00,470.00,30521.80
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL31MPMEDPT-10,KG,0.00,69.47,0.00,0.00,470.00,32650.90
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,172.94,0.00,0.00,470.00,81281.80
RCPT0000000260,29/09/2015,FGR001761,29/09/2015,FINISHED GOODS - SEA,AL0.75MPMEDPT-90,KG,0.00,184.00,0.00,0.00,470.00,86482.35
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,107.19,0.00,0.00,470.00,50379.30
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL31MPMEDPT-10,KG,0.00,155.76,0.00,0.00,470.00,73207.20
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL34MPMEDPT-10,KG,0.00,79.12,0.00,0.00,470.00,37186.40
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL33MPMEDPT-10,KG,0.00,91.45,0.00,0.00,470.00,42981.50
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,132.96,0.00,0.00,470.00,62488.85
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL1.02DCMEDPT-25,KG,0.00,174.98,0.00,0.00,250.00,43746.25
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL22.5HCMEDPT-25,KG,0.00,44.64,0.00,0.00,475.00,21204.00
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL0.95DCMEDPT-25,KG,0.00,6.00,0.00,0.00,350.00,2101.75
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL0.91DCMEDM-266,KG,0.00,6.85,0.00,0.00,300.00,2055.00
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,9.30,0.00,0.00,240.00,2232.00
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL24MPMEDPT-25,KG,0.00,16.06,0.00,0.00,470.00,7548.20
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL33MPMEDPT-25,KG,0.00,7.12,0.00,0.00,470.00,3348.75
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,180.42,0.00,0.00,470.00,84797.40
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,128.17,0.00,0.00,470.00,60239.90
RCPT0000000261,30/09/2015,FGR001764,30/09/2015,FINISHED GOODS - SEA,AL26MPMEDPT-25,KG,0.00,25.17,0.00,0.00,470.00,11829.90
RCPT0000000262,30/09/2015,FGR001766,30/09/2015,FINISHED GOODS - SEA,AL0.54MPMEDPT-90,KG,0.00,252.56,0.00,0.00,470.00,118700.85
RCPT0000000262,30/09/2015,FGR001766,30/09/2015,FINISHED GOODS - SEA,AL22DCMEDPT-90,KG,0.00,406.82,0.00,0.00,480.00,195273.60
RCPT0000000246,05/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5989.00,5989.00,0.00,0.00,360.00,2156040.00
RCPT0000000247,05/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5985.00,5985.00,0.00,0.00,360.00,2154600.00
RCPT0000000248,08/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2995.00,2995.00,0.00,0.00,360.00,1078200.00
RCPT0000000249,08/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2998.00,2998.00,0.00,0.00,360.00,1079280.00
RCPT0000000250,08/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2992.00,2992.00,0.00,0.00,360.00,1077120.00
RCPT0000000251,08/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2997.00,2997.00,0.00,0.00,360.00,1078920.00
RCPT0000000252,10/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5987.00,5987.00,0.00,0.00,360.00,2155320.00
RCPT0000000253,10/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5997.00,5997.00,0.00,0.00,360.00,2158920.00
RCPT0000000254,11/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5974.00,5974.00,0.00,0.00,360.00,2150640.00
RCPT0000000255,11/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5966.00,5966.00,0.00,0.00,360.00,2147760.00
RCPT0000000256,12/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6020.00,6020.00,0.00,0.00,364.40,2193688.00
RCPT0000000257,12/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5957.00,5957.00,0.00,0.00,364.40,2170730.80
RCPT0000000258,17/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5980.00,5980.00,0.00,0.00,364.40,2179112.00
RCPT0000000259,17/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5941.00,5941.00,0.00,0.00,364.40,2164900.40
RCPT0000000260,17/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5985.00,5985.00,0.00,0.00,364.40,2180934.00
RCPT0000000261,17/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5994.00,5994.00,0.00,0.00,364.40,2184213.60
RCPT0000000262,18/09/2015,PO00611,14/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,4767.00,4767.00,0.00,0.00,360.00,1716120.00
RCPT0000000262,18/09/2015,PO00521,05/08/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,1208.00,1208.00,0.00,0.00,360.00,434880.00
RCPT0000000263,18/09/2015,PO00611,14/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5976.00,5976.00,0.00,0.00,360.00,2151360.00
RCPT0000000264,18/09/2015,PO00611,14/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2988.00,2988.00,0.00,0.00,360.00,1075680.00
RCPT0000000265,18/09/2015,PO00611,14/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2972.00,2972.00,0.00,0.00,360.00,1069920.00
RCPT0000000266,19/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6011.00,6011.00,0.00,0.00,364.40,2190408.40
RCPT0000000267,19/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6008.00,6008.00,0.00,0.00,364.40,2189315.20
RCPT0000000268,23/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6008.00,6008.00,0.00,0.00,364.40,2189315.20
RCPT0000000269,23/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6015.00,6015.00,0.00,0.00,364.40,2191866.00
RCPT0000000270,23/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6009.00,6009.00,0.00,0.00,364.40,2189679.60
RCPT0000000271,23/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6001.00,6001.00,0.00,0.00,364.40,2186764.40
RCPT0000000272,24/09/2015,PO00593,09/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5964.00,5964.00,0.00,0.00,364.40,2173281.60
RCPT0000000273,25/09/2015,PO00639,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6012.00,6012.00,0.00,0.00,396.16,2381719.93
RCPT0000000274,25/09/2015,PO00639,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2987.00,2987.00,0.00,0.00,396.16,1183332.91
RCPT0000000275,25/09/2015,PO00639,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,3005.00,3005.00,0.00,0.00,396.16,1190463.80
RCPT0000000276,25/09/2015,PO00631,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2979.00,2979.00,0.00,0.00,380.53,1133592.91
RCPT0000000277,25/09/2015,PO00631,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2982.00,2982.00,0.00,0.00,380.53,1134734.50
RCPT0000000278,25/09/2015,PO00639,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2964.00,2964.00,0.00,0.00,396.16,1174221.20
RCPT0000000279,25/09/2015,PO00631,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2973.00,2973.00,0.00,0.00,380.53,1131309.74
RCPT0000000280,26/09/2015,PO00632,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5966.00,5966.00,0.00,0.00,376.94,2248830.01
RCPT0000000281,26/09/2015,PO00632,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6068.00,6068.00,0.00,0.00,376.94,2287277.99
RCPT0000000282,26/09/2015,PO00642,26/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6016.00,6016.00,0.00,0.00,360.00,2165760.00
RCPT0000000283,26/09/2015,PO00642,26/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,3511.00,3511.00,0.00,0.00,360.00,1263960.00
RCPT0000000283,26/09/2015,PO00611,14/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2416.00,2416.00,0.00,0.00,360.00,869760.00
RCPT0000000284,26/09/2015,PO00649,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5960.00,5960.00,0.00,0.00,397.11,2366799.44
RCPT0000000285,28/09/2015,PO00632,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,6909.00,6909.00,0.00,0.00,376.94,2604285.37
RCPT0000000286,28/09/2015,PO00632,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,2667.00,2667.00,0.00,0.00,376.94,1005301.65
RCPT0000000287,28/09/2015,PO00632,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,3006.00,3006.00,0.00,0.00,376.94,1133084.65
RCPT0000000288,30/09/2015,PO00686,30/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,4976.00,4976.00,0.00,0.00,387.50,1928200.00
RCPT0000000289,30/09/2015,PO00686,30/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,1050.00,1050.00,0.00,0.00,387.50,406875.00
RCPT0000000290,30/09/2015,PO00686,30/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,5974.00,5974.00,0.00,0.00,387.50,2314925.00
RCPT0000000291,30/09/2015,PO00649,23/09/2015,RAW MATERIAL - CU - LOCAL,COPPER WIRE / ROD,KG,1050.00,1050.00,0.00,0.00,397.11,416969.70
RCPT0000000019,24/09/2015,PO00630,21/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,4096.00,4096.00,0.00,0.00,148.31,607496.80
RCPT0000000020,26/09/2015,PO00646,24/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,4089.00,4089.00,0.00,0.00,146.79,600217.95
RCPT0000000021,28/09/2015,PO00654,25/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,6150.00,6150.00,0.00,0.00,146.78,902725.50
RCPT0000000022,30/09/2015,PO00687,30/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,4122.00,4122.00,0.00,0.00,143.72,592433.10
RCPT0000000023,30/09/2015,PO00688,30/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,20.00,20.00,0.00,0.00,143.70,2874.00
RCPT0000000023,30/09/2015,PO00687,30/09/2015,RAW MATERIAL - AL,ALUMINIUM WIRE / ROD,KG,4078.00,4078.00,0.00,0.00,143.71,586058.90
RCPT0000000007,08/09/2015,TRF0000014,08/09/2015,REJECTION - CU,CU35SSMEDPT-10,KG,73.78,73.78,0.00,0.00,490.00,36149.75
RCPT0000000008,09/09/2015,TRF0000015,09/09/2015,REJECTION - CU,CU35SSMEDPT-10,KG,14.30,14.30,0.00,0.00,490.00,7009.45
RCPT0000000008,09/09/2015,TRF0000015,09/09/2015,REJECTION - CU,CU0.22SSMEDPT-10,KG,26.38,26.38,0.00,0.00,490.00,12926.20
RCPT0000000008,09/09/2015,TRF0000015,09/09/2015,REJECTION - CU,CU38*4SSMEDPT-10,KG,9.04,9.04,0.00,0.00,490.00,4432.05
RCPT0000000009,12/09/2015,TRF0000016,12/09/2015,REJECTION - CU,CU0.125SSHFINEPT-,KG,0.94,0.94,0.00,0.00,495.00,465.30
RCPT0000000009,12/09/2015,TRF0000016,12/09/2015,REJECTION - CU,CU0.102SSHFINEPT-,KG,0.94,0.94,0.00,0.00,495.00,465.30
RCPT0000000009,12/09/2015,TRF0000016,12/09/2015,REJECTION - CU,CU0.14SSHFINEPT-,KG,12.01,12.01,0.00,0.00,495.00,5944.95
RCPT0000000009,12/09/2015,TRF0000016,12/09/2015,REJECTION - CU,CU0.112SSHFINEPT-,KG,2.14,2.14,0.00,0.00,495.00,1059.30
RCPT0000000010,21/09/2015,TRF0000017,21/09/2015,REJECTION - CU,CU0.3SBMEDPT-25,KG,281.19,281.19,0.00,0.00,500.00,140595.00
RCPT0000000011,24/09/2015,TRF0000020,24/09/2015,REJECTION - CU,CU1.40 BARE WIRE,KG,15.66,15.66,0.00,0.00,500.00,7830.00
RCPT0000000012,30/09/2015,TRF0000021,30/09/2015,REJECTION - CU,CU0.6DCFINEPT-90,KG,478.77,478.77,0.00,0.00,480.00,229809.60
RCPT0000000012,30/09/2015,TRF0000021,30/09/2015,REJECTION - CU,CU0.35MCFINEPT-90,KG,68.62,68.62,0.00,0.00,490.00,33623.80
RCPT0000000012,30/09/2015,TRF0000021,30/09/2015,REJECTION - CU,CU0.58DCMEDPT-90,KG,31.35,31.35,0.00,0.00,480.00,15048.00
RCPT0000000013,30/09/2015,TRF0000022,30/09/2015,REJECTION - CU,CU26MPFINEPT-25,KG,663.80,663.80,0.00,0.00,470.00,311986.00
RCPT0000000002,04/09/2015,TRF0000012,04/09/2015,REJECTION - AL,AL22HCMEDPT-25,KG,80.64,80.64,0.00,0.00,475.00,38304.00
RCPT0000000002,04/09/2015,TRF0000012,04/09/2015,REJECTION - AL,AL24HCMEDPT-25,KG,55.86,55.86,0.00,0.00,362.50,20247.44
RCPT0000000002,04/09/2015,TRF0000012,04/09/2015,REJECTION - AL,AL23.5HCMEDPT-25,KG,14.50,14.50,0.00,0.00,475.00,6885.12
RCPT0000000003,05/09/2015,TRF0000013,05/09/2015,REJECTION - AL,AL17MPMEDM-266,KG,110.34,110.34,0.00,0.00,470.00,51857.45
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL28MPMEDPT-25,KG,110.89,110.89,0.00,0.00,470.00,52118.30
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL32MPMEDPT-10,KG,82.03,82.03,0.00,0.00,470.00,38554.10
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL26MPMEDPT-25,KG,50.98,50.98,0.00,0.00,470.00,23960.60
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL30MPMEDPT-25,KG,246.89,246.89,0.00,0.00,470.00,116038.30
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL29MPMEDPT-25,KG,152.03,152.03,0.00,0.00,470.00,71454.10
RCPT0000000004,21/09/2015,TRF0000018,21/09/2015,REJECTION - AL,AL33MPMEDPT-10,KG,53.77,53.77,0.00,0.00,470.00,25271.90
RCPT0000000005,24/09/2015,TRF0000019,24/09/2015,REJECTION - AL,AL22HCMEDPT-25,KG,17.89,17.89,0.00,0.00,475.00,8497.75
RCPT0000000005,24/09/2015,TRF0000019,24/09/2015,REJECTION - AL,AL24HCMEDPT-25,KG,20.20,20.20,0.00,0.00,477.50,9647.89
RCPT0000000005,24/09/2015,TRF0000019,24/09/2015,REJECTION - AL,AL23.5HCMEDPT-25,KG,9.62,9.62,0.00,0.00,475.00,4569.50
RCPT0000000093,05/09/2015,PO00423,21/07/2015,ENAMEL,TEREBEC MT 543-38,KG,1050.00,1050.00,0.00,0.00,193.25,202915.00
RCPT0000000094,05/09/2015,,,ENAMEL,FEI 0535 (SALE),KG,1050.00,1050.00,0.00,0.00,172.00,180600.00
RCPT0000000095,05/09/2015,,,ENAMEL,NH AI 20PA (SALE),KG,210.00,210.00,0.00,0.00,230.00,48300.00
RCPT0000000096,07/09/2015,PO00585,04/09/2015,ENAMEL,SSK 2543,KG,2100.00,2100.00,0.00,0.00,168.71,354296.00
RCPT0000000096,07/09/2015,PO00585,04/09/2015,ENAMEL,VAR-HIGH SPEED,KG,630.00,630.00,0.00,0.00,97.14,61197.00
RCPT0000000096,07/09/2015,PO00585,04/09/2015,ENAMEL,BASE COAT THINNER,KG,180.00,180.00,0.00,0.00,99.18,17853.00
RCPT0000000096,07/09/2015,PO00585,04/09/2015,ENAMEL,VAR-SAMPLE,KG,2100.00,2100.00,0.00,0.00,99.18,208283.00
RCPT0000000097,08/09/2015,PO00423,21/07/2015,ENAMEL,TEREBEC MT 543-38,KG,2100.00,2100.00,0.00,0.00,193.30,405935.00
RCPT0000000098,08/09/2015,PO00579,05/09/2015,ENAMEL,BASE COAT THINNER,KG,180.00,180.00,0.00,0.00,81.80,14724.00
RCPT0000000098,08/09/2015,PO00579,05/09/2015,ENAMEL,SSK 2543,KG,420.00,420.00,0.00,0.00,168.71,70859.00
RCPT0000000098,08/09/2015,PO00579,05/09/2015,ENAMEL,VAR-SAMPLE,KG,1260.00,1260.00,0.00,0.00,98.67,124326.00
RCPT0000000098,08/09/2015,PO00579,05/09/2015,ENAMEL,TOP COAT THINNER,KG,200.00,200.00,0.00,0.00,168.72,33743.00
RCPT0000000098,08/09/2015,PO00579,05/09/2015,ENAMEL,VAR-HIGH SPEED,KG,2520.00,2520.00,0.00,0.00,97.14,244787.00
RCPT0000000099,09/09/2015,PO00590,09/09/2015,ENAMEL,TEREBEC MT 533-36,KG,4200.00,4200.00,0.00,0.00,191.25,803261.00
RCPT0000000100,10/09/2015,PO00586,08/09/2015,ENAMEL,RMENSS 1355-35,KG,1050.00,1050.00,0.00,0.00,165.64,173927.00
RCPT0000000101,12/09/2015,PO00586,08/09/2015,ENAMEL,RMENSS 1355-35,KG,2100.00,2100.00,0.00,0.00,165.65,347855.00
RCPT0000000103,15/09/2015,PO00599,11/09/2015,ENAMEL,VAR-SAMPLE,KG,420.00,420.00,0.00,0.00,168.71,70859.00
RCPT0000000104,15/09/2015,PO00599,11/09/2015,ENAMEL,BASE COAT THINNER,KG,720.00,720.00,0.00,0.00,99.18,71411.00
RCPT0000000105,18/09/2015,PO00615,14/09/2015,ENAMEL,AI-BV1013,KG,1050.00,1050.00,0.00,0.00,260.74,273774.00
RCPT0000000106,19/09/2015,PO00423,21/07/2015,ENAMEL,TEREBEC MT 543-38,KG,3150.00,3150.00,0.00,0.00,193.30,608903.00
RCPT0000000107,24/09/2015,PO00634,21/09/2015,ENAMEL,VAR - SSK 2216,KG,3150.00,3150.00,0.00,0.00,99.18,312425.00
RCPT0000000107,24/09/2015,PO00634,21/09/2015,ENAMEL,VAR-HIGH SPEED,KG,1890.00,1890.00,0.00,0.00,97.14,183590.00
RCPT0000000108,26/09/2015,PO00634,21/09/2015,ENAMEL,VAR - SSK 2216,KG,3150.00,3150.00,0.00,0.00,99.18,312425.00
RCPT0000000109,26/09/2015,PO00357,07/07/2015,ENAMEL,TEREBEC MT 543-38,KG,210.00,210.00,0.00,0.00,193.30,40594.00
RCPT0000000110,26/09/2015,PO00357,07/07/2015,ENAMEL,TEREBEC MT 543-38,KG,2940.00,2940.00,0.00,0.00,193.30,568309.00
RCPT0000000111,26/09/2015,PO00641,25/09/2015,ENAMEL,RMENSS 1355-35,KG,630.00,630.00,0.00,0.00,165.64,104356.00
RCPT0000000112,26/09/2015,PO00641,25/09/2015,ENAMEL,RMENSS 1355-35,KG,630.00,630.00,0.00,0.00,165.64,104356.00
RCPT0000000113,26/09/2015,PO00661,25/09/2015,ENAMEL,227-35,KG,840.00,840.00,0.00,0.00,110.45,92776.00
RCPT0000000114,28/09/2015,PO00661,25/09/2015,ENAMEL,227-35,KG,210.00,210.00,0.00,0.00,110.48,23200.00
RCPT0000000115,28/09/2015,PO00614,14/09/2015,ENAMEL,VAR-HIGH SPEED,KG,1470.00,1470.00,0.00,0.00,99.18,145798.00
RCPT0000000116,28/09/2015,PO00614,14/09/2015,ENAMEL,SSK 2543,KG,2730.00,2730.00,0.00,0.00,168.71,460585.00
RCPT0000000117,29/09/2015,,,ENAMEL,NH AI 27 P,KG,1470.00,1470.00,0.00,0.00,240.61,353701.40
RCPT0000000117,29/09/2015,,,ENAMEL,VAR - FSB DF 20SL,KG,200.00,200.00,0.00,0.00,393.21,78642.34
RCPT0000000117,29/09/2015,,,ENAMEL,NH AI 30 MLK,KG,420.00,420.00,0.00,0.00,318.06,133584.74
RCPT0000000117,29/09/2015,,,ENAMEL,FLK 332A,KG,150.00,150.00,0.00,0.00,155.49,23323.96
RCPT0000000117,29/09/2015,,,ENAMEL,FPU A1 40,KG,11200.00,11200.00,0.00,0.00,180.57,2022367.20
RCPT0000000117,29/09/2015,,,ENAMEL,FPH 240,KG,2200.00,2200.00,0.00,0.00,192.77,424091.14
RCPT0000000117,29/09/2015,,,ENAMEL,NH AI 27 S,KG,420.00,420.00,0.00,0.00,282.13,118493.38
RCPT0000000118,30/09/2015,PO00082,13/05/2015,ENAMEL,VAR-SOLDREX - 35,KG,1600.00,1600.00,0.00,0.00,158.49,253580.00
RCPT0000000218,05/09/2015,PO00010,07/04/2015,PACKING MATERIAL,STRECH FILM,KG,129.50,129.50,0.00,0.00,145.00,18777.50
RCPT0000000219,05/09/2015,PO00340,06/07/2015,PACKING MATERIAL,WOODEN PALLET 37*37,PCS,25.00,25.00,0.00,0.00,500.00,12500.00
RCPT0000000219,05/09/2015,PO00340,06/07/2015,PACKING MATERIAL,WOODEN PALLET 44*33,PCS,15.00,15.00,0.00,0.00,540.00,8100.00
RCPT0000000220,05/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,1750.00,1750.00,0.00,0.00,36.30,63523.00
RCPT0000000220,05/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT- 45,PCS,240.00,240.00,0.00,0.00,214.72,51534.00
RCPT0000000220,05/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,100.00,100.00,0.00,0.00,766.88,76688.00
RCPT0000000221,07/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX-PT10-,PCS,750.00,750.00,0.00,0.00,25.00,18750.00
RCPT0000000222,08/09/2015,PO00577,05/09/2015,PACKING MATERIAL,WOODEN GUTKA,PCS,1250.00,1250.00,0.00,0.00,7.00,8750.00
RCPT0000000223,08/09/2015,PO00576,05/09/2015,PACKING MATERIAL,"IRON PATTI-1/2"" & NAILS",KG,100.20,100.20,0.00,0.00,67.99,6812.80
RCPT0000000224,10/09/2015,PO00592,09/09/2015,PACKING MATERIAL,WOODEN BOX 38*29*27,PCS,6.00,6.00,0.00,0.00,970.00,5820.00
RCPT0000000227,11/09/2015,PO00023,14/04/2015,PACKING MATERIAL,"CORRUGATED BOX PT- 4, 11.50",PCS,506.00,506.00,0.00,0.00,23.75,12017.50
RCPT0000000228,11/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX-PT10-,PCS,1613.00,1613.00,0.00,0.00,25.00,40325.00
RCPT0000000229,12/09/2015,PO00023,14/04/2015,PACKING MATERIAL,"CORRUGATED BOX PT- 45, ",PCS,700.00,700.00,0.00,0.00,14.50,10150.00
RCPT0000000230,14/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX - PT-25- ,PCS,2220.00,2220.00,0.00,0.00,11.00,24420.00
RCPT0000000231,15/09/2015,PO00372,08/07/2015,PACKING MATERIAL,WOODEN PALLET 37*37,PCS,25.00,25.00,0.00,0.00,735.00,18375.00
RCPT0000000231,15/09/2015,PO00372,08/07/2015,PACKING MATERIAL,WOODEN PALLET 37*25.,PCS,20.00,20.00,0.00,0.00,450.00,9000.00
RCPT0000000232,15/09/2015,PO00010,07/04/2015,PACKING MATERIAL,STRECH FILM,KG,130.50,130.50,0.00,0.00,145.00,18922.50
RCPT0000000233,17/09/2015,PO00608,14/09/2015,PACKING MATERIAL,WOODEN BOX 38*29*27,PCS,6.00,6.00,0.00,0.00,970.00,5820.00
RCPT0000000234,17/09/2015,PO00605,12/09/2015,PACKING MATERIAL,POLY BAG,KG,29.00,29.00,0.00,0.00,127.52,3698.00
RCPT0000000235,17/09/2015,PO00607,12/09/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,2740.00,2740.00,0.00,0.00,11.33,31044.40
RCPT0000000236,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT- 45,PCS,144.00,144.00,0.00,0.00,214.72,30920.00
RCPT0000000236,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,1500.00,1500.00,0.00,0.00,36.30,54448.00
RCPT0000000236,18/09/2015,PO00616,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,100.00,100.00,0.00,0.00,286.30,28630.00
RCPT0000000236,18/09/2015,PO00617,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,120.00,120.00,0.00,0.00,741.32,88958.00
RCPT0000000237,18/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,24.00,24.00,0.00,0.00,162.00,3888.00
