,Invoice Id,Invoice Date,Item Description,Currency,Customer,Qty,Unit,Gross,Discount,EXCISE ON SALES - 12.50%,EXCISE ON SALES - 14.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,CENTRAL SALES TAX PAYABLE - 2% EOU,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,,Net Amount
,SI000551,28-04-2015,CU22HCMEDPT-25,INR,SCT Limited,565.855,KG,273986.991,0.000,34248.000,0.000,12329.000,3082.000,0.000,0.000,0.000,0.000,323645.991
,SI000553,28-04-2015,CU35MPFINEPT-10,INR,Vardhman Electrical Appliances,670.755,KG,323397.816,0.000,40425.000,0.000,0.000,0.000,0.000,7276.000,0.000,0.000,371098.816
,SI000554,28-04-2015,CU0.7DCMEDPT-90,INR,L G Electronics India (P) Ltd,743.655,KG,357400.593,0.000,44675.000,0.000,16083.000,4021.000,0.000,0.000,0.000,0.000,422179.593
,SI000555,28-04-2015,CU0.55DCMEDPT-90,INR,L G Electronics India (P) Ltd,734.385,KG,354414.201,0.000,44302.000,0.000,15949.000,3987.000,0.000,0.000,0.000,0.000,418652.201
,SI000556,28-04-2015,SCRAP - EMPTY DRUMS,INR,Subham Machines (P) LTD.,61.000,PCS,12810.000,0.000,1601.000,0.000,576.000,144.000,0.000,0.000,0.000,0.000,15131.000
,SI000557,28-04-2015,CU0.71SSMEDPT-25,INR,Kaynes Technology India P Ltd,680.475,KG,298184.145,0.000,0.000,0.000,0.000,0.000,0.000,5964.000,0.000,0.000,304148.145
,SI000558,28-04-2015,CU0.23SSMEDPT-10,INR,RPS ELECTRONICS,61.760,KG,31872.483,0.000,3984.000,0.000,0.000,0.000,0.000,717.000,0.000,0.000,36573.483
,SI000559,28-04-2015,CU2.3DCMEDM-266,INR,VICTOR COMPONENT SYSTEMS P LTD. Noida,1015.070,KG,503616.830,0.000,62952.000,0.000,22663.000,5666.000,0.000,0.000,0.000,0.000,594897.830
,SI000560,28-04-2015,CU0.15*3SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),179.825,KG,108344.562,0.000,13543.000,0.000,0.000,0.000,0.000,2438.000,0.000,0.000,124325.562
,,,cu0.15*4SSFinePT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),122.595,KG,72392.348,0.000,9049.000,0.000,0.000,0.000,0.000,1629.000,0.000,0.000,83070.348
,SI000561,28-04-2015,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),84.240,KG,50303.916,0.000,6288.000,0.000,0.000,0.000,0.000,1132.000,0.000,0.000,57723.916
,,,CU0.22SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),404.275,KG,205432.341,0.000,25679.000,0.000,0.000,0.000,0.000,4622.000,0.000,0.000,235733.341
,SI000562,28-04-2015,CU0.87DCFINEPT-180,INR,G K WINDING WIRES LTD. - PUNE,1332.580,KG,625699.613,0.000,78212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,703911.613
,,,CU0.95DCMEDPT-180,INR,G K WINDING WIRES LTD. - PUNE,658.540,KG,309375.507,0.000,38672.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348047.507
,,,CU2DCMEDPT-90,INR,G K WINDING WIRES LTD. - PUNE,751.585,KG,356469.250,0.000,44559.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,401028.250
,,,CU36MPMEDPT-10,INR,G K WINDING WIRES LTD. - PUNE,416.475,KG,210349.028,0.000,26294.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236643.028
,,,CU40SSFINEPT-10,INR,G K WINDING WIRES LTD. - PUNE,507.610,KG,274231.226,0.000,34279.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,308510.226
,,,CU41HCMEDPT-4,INR,G K WINDING WIRES LTD. - PUNE,365.045,KG,202687.586,0.000,25336.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228023.586
,SI000563,28-04-2015,CU34FCMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,323.695,KG,161222.769,0.000,20153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181375.769
,,,CU40SSMEDPT-4,INR,G K WINDING WIRES LTD. - FARIDABAD,261.045,KG,140199.438,0.000,17525.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157724.438
,SI000564,28-04-2015,AL22DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,841.810,KG,257964.256,0.000,32246.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290210.256
,SI000565,29-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,79.000,KG,35859.680,0.000,4482.000,0.000,1614.000,403.000,0.000,0.000,0.000,0.000,42358.680
,SI000566,29-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,375.000,KG,170220.000,0.000,21278.000,0.000,7660.000,1915.000,0.000,0.000,0.000,0.000,201073.000
,SI000567,29-04-2015,CU0.78DCFINEPT-90,INR,Denso India Ltd.,82.000,KG,38123.440,0.000,4765.000,0.000,1716.000,429.000,0.000,0.000,0.000,0.000,45033.440
,SI000568,29-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,335.000,KG,155748.200,0.000,19469.000,0.000,7009.000,1752.000,0.000,0.000,0.000,0.000,183978.200
,SI000569,29-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,568.000,KG,264074.560,0.000,33009.000,0.000,11883.000,2971.000,0.000,0.000,0.000,0.000,311937.560
,SI000570,29-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,421.000,KG,195731.320,0.000,24466.000,0.000,8808.000,2202.000,0.000,0.000,0.000,0.000,231207.320
,SI000571,29-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,424.000,KG,192462.080,0.000,24058.000,0.000,8661.000,2165.000,0.000,0.000,0.000,0.000,227346.080
,SI000572,29-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,683.000,KG,316857.360,0.000,39607.000,0.000,14259.000,3565.000,0.000,0.000,0.000,0.000,374288.360
,SI000573,29-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,498.000,KG,230534.160,0.000,28817.000,0.000,10374.000,2594.000,0.000,0.000,0.000,0.000,272319.160
,SI000574,29-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,168.000,KG,81466.560,0.000,10183.000,0.000,3666.000,916.000,0.000,0.000,0.000,0.000,96231.560
,SI000575,29-04-2015,CU1.3MCFINEPT-180,INR,Denso India Ltd.,164.000,KG,79526.880,0.000,9941.000,0.000,3579.000,895.000,0.000,0.000,0.000,0.000,93941.880
,SI000576,29-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,353.000,KG,161292.760,0.000,20162.000,0.000,7258.000,1815.000,0.000,0.000,0.000,0.000,190527.760
,SI000577,29-04-2015,CU0.22SSMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,559.435,KG,290385.926,0.000,36298.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,326683.926
,,,CU35SSMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,273.320,KG,141872.212,0.000,17734.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159606.212
,,,CU42.5SSFINEPT-4,INR,G K WINDING WIRES LTD. - DELHI,384.640,KG,224272.045,0.000,28034.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252306.045
,SI000578,29-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,579.610,KG,18257.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18257.715
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,584.165,KG,18401.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18401.198
,SI000579,29-04-2015,ALUMINIUM WIRE / ROD,INR,LAKHSHMI MAGNET WIRES PVT. LTD.,415.300,KG,72262.200,0.000,9033.000,0.000,0.000,0.000,0.000,1626.000,0.000,0.000,82921.200
,SI000580,29-04-2015,AL0.91MPMPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,44.460,KG,12082.005,0.000,1510.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13592.005
,SI000581,29-04-2015,CU35SSMEDPT-10,INR,Puri Electronics Pvt Ltd,129.520,KG,67229.946,0.000,8404.000,0.000,0.000,0.000,0.000,1513.000,0.000,0.000,77146.946
,SI000582,29-04-2015,CU35MPMEDPT-10,INR,GOURAV ROSHNI LIMITED,1295.500,KG,629898.010,0.000,78737.000,0.000,28345.000,7086.000,0.000,0.000,0.000,0.000,744066.010
,,,CU36MPMEDPT-10,INR,GOURAV ROSHNI LIMITED,209.640,KG,101931.161,0.000,12741.000,0.000,4587.000,1147.000,0.000,0.000,0.000,0.000,120406.161
,SI000583,29-04-2015,SCRAP-OLD PLASTIC SPOOL,INR,Vikas Spool PVt Ltd,1200.000,KG,24000.000,0.000,3000.000,0.000,0.000,0.000,0.000,540.000,0.000,0.000,27540.000
,SI000584,29-04-2015,COPPER SCRAP,INR,STAR SINTERED PRODUCTS LTD.,1591.000,KG,513893.000,0.000,64237.000,0.000,23125.000,5781.000,0.000,0.000,0.000,0.000,607036.000
,SI000586,29-04-2015,CU35.5MPFINEPT-10,INR,Quality Industries,1431.785,KG,690320.820,0.000,86290.000,0.000,0.000,0.000,15532.000,0.000,0.000,0.000,792142.820
,,,CU38MPFINEPT-10,INR,Quality Industries,507.450,KG,255318.393,0.000,31915.000,0.000,0.000,0.000,5745.000,0.000,0.000,0.000,292978.393
,SI000587,29-04-2015,CU0.55DCMEDPT-90,INR,L G Electronics India (P) Ltd,1415.475,KG,683108.235,0.000,85389.000,0.000,30740.000,7685.000,0.000,0.000,0.000,0.000,806922.235
,SI000588,29-04-2015,CU30SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,423.210,KG,209548.199,0.000,26194.000,0.000,0.000,0.000,0.000,4715.000,0.000,0.000,240457.199
,,,CU34SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,466.550,KG,232873.767,0.000,29109.000,0.000,0.000,0.000,0.000,5240.000,0.000,0.000,267222.767
,SI000589,29-04-2015,CU0.56DCSBMEDPT-25,INR,G K WINDING WIRES LTD. - PUNE,480.380,KG,264828.690,0.000,33104.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,297932.690
,,,CU0.87DCFINEPT-180,INR,G K WINDING WIRES LTD. - PUNE,598.760,KG,281141.770,0.000,35143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,316284.770
,,,CU0.95DCMEDPT-180,INR,G K WINDING WIRES LTD. - PUNE,1267.340,KG,595383.659,0.000,74423.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,669806.659
,,,CU2DCMEDPT-90,INR,G K WINDING WIRES LTD. - PUNE,1495.575,KG,709336.267,0.000,88667.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,798003.267
,SI000591,30-04-2015,ALUMINIUM SCRAP,INR,R.D. METALS,1064.000,KGS,74480.000,0.000,9310.000,0.000,0.000,0.000,0.000,1676.000,0.000,0.000,85466.000
,SI000592,30-04-2015,CU30MPMEDPT-25,INR,G K WINDING WIRES LTD. - DELHI,506.585,KG,249239.820,0.000,31155.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,280394.820
,,,CU32MPMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,101.020,KG,49802.860,0.000,6225.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56027.860
,,,CU34MPMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,644.490,KG,319022.550,0.000,39878.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,358900.550
,SI000593,30-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,83.000,KG,37675.360,0.000,4709.000,0.000,1695.000,424.000,0.000,0.000,0.000,0.000,44503.360
,SI000594,30-04-2015,CU0.78DCFINEPT-90,INR,Denso India Ltd.,75.000,KG,34869.000,0.000,4359.000,0.000,1569.000,392.000,0.000,0.000,0.000,0.000,41189.000
,SI000595,30-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,413.000,KG,192011.960,0.000,24001.000,0.000,8641.000,2160.000,0.000,0.000,0.000,0.000,226813.960
,SI000596,30-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,658.000,KG,305917.360,0.000,38240.000,0.000,13766.000,3442.000,0.000,0.000,0.000,0.000,361365.360
,SI000597,30-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,399.000,KG,185503.080,0.000,23188.000,0.000,8348.000,2087.000,0.000,0.000,0.000,0.000,219126.080
,SI000598,30-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,169.000,KG,76712.480,0.000,9589.000,0.000,3452.000,863.000,0.000,0.000,0.000,0.000,90616.480
,SI000599,30-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,938.000,KG,435156.960,0.000,54395.000,0.000,19582.000,4896.000,0.000,0.000,0.000,0.000,514029.960
,SI000600,30-04-2015,CU1DCMEDPT-90,INR,Denso India Ltd.,499.000,KG,231496.080,0.000,28937.000,0.000,10417.000,2604.000,0.000,0.000,0.000,0.000,273454.080
,SI000601,30-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,491.000,KG,227293.720,0.000,28412.000,0.000,10228.000,2557.000,0.000,0.000,0.000,0.000,268490.720
,SI000602,30-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,168.000,KG,81466.560,0.000,10183.000,0.000,3666.000,916.000,0.000,0.000,0.000,0.000,96231.560
,SI000603,30-04-2015,CU1.3MCFINEPT-180,INR,Denso India Ltd.,361.000,KG,175056.120,0.000,21882.000,0.000,7878.000,1969.000,0.000,0.000,0.000,0.000,206785.120
,SI000604,30-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,358.000,KG,163577.360,0.000,20447.000,0.000,7361.000,1840.000,0.000,0.000,0.000,0.000,193225.360
,SI000605,30-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,2981.000,KG,25338.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25338.500
,SI000608,30-04-2015,CU35SSMEDPT-10,INR,N.J.ELECTRONICS,212.065,KG,109243.164,0.000,13655.000,0.000,4916.000,1229.000,0.000,0.000,0.000,0.000,129043.164
,SI000609,30-04-2015,CU34SSMEDPT-10,INR,Nrjee System U-II,206.915,KG,107196.454,0.000,13400.000,0.000,4824.000,1206.000,0.000,0.000,0.000,0.000,126626.454
,,,CU35SSMEDPT-10,INR,Nrjee System U-II,308.115,KG,160241.368,0.000,20030.000,0.000,7211.000,1803.000,0.000,0.000,0.000,0.000,189285.368
,SI000610,30-04-2015,CU21.5HCMEDM-266,INR,SRINISONS WIRING SYSTEMS P Ltd,23.535,KG,11132.055,0.000,1392.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,12774.055
,SI000611,30-04-2015,AL21MPMEDPT-25,INR,SRINISONS WIRING SYSTEMS P Ltd,8.805,KG,2491.815,0.000,311.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,2858.815
,SI000612,30-04-2015,CU22DCMEDPT-25,INR,Wires & Electricals,161.615,KG,81392.546,0.000,10174.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91566.546
,,,CU23DCMEDPT-25,INR,Wires & Electricals,248.760,KG,125668.577,0.000,15709.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141377.577
,,,CU25DCMEDPT-25,INR,Wires & Electricals,207.070,KG,104932.722,0.000,13117.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118049.722
,,,CU26MPMEDPT-25,INR,Wires & Electricals,103.820,KG,50888.411,0.000,6361.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57249.411
,,,CU27DCMEDPT-25,INR,Wires & Electricals,146.245,KG,74394.832,0.000,9299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83693.832
,,,CU30DCMEDPT-25,INR,Wires & Electricals,161.585,KG,82957.739,0.000,10370.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93327.739
,SI000613,30-04-2015,CU0.9DCMEDPT-45,INR,India Nippon Electrical Ltd ( UN III ),1549.715,KG,753238.976,691250.000,94155.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,156143.976
,SI000614,30-04-2015,CU0.9DCMEDPT-45,INR,India Nippon Electrical Ltd ( UN III ),2178.215,KG,1058721.401,971593.000,132340.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219468.401
,SI000615,30-04-2015,CU17MPMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,115.805,KG,55826.116,0.000,6978.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62804.116
,,,CU18.5MPMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,460.730,KG,222104.111,0.000,27763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,249867.111
,,,CU22MPMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,104.980,KG,50712.689,0.000,6339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57051.689
,,,CU37SSMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,270.495,KG,140676.335,0.000,17585.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158261.335
,,,CU38SSMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,79.025,KG,41256.582,0.000,5157.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46413.582
,,,CU40SSMEDPT-4,INR,G K WINDING WIRES LTD. - FARIDABAD,370.085,KG,198761.551,0.000,24845.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,223606.551
,SI000616,30-04-2015,CU0.27SSFINEPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,25.800,KG,13108.206,0.000,1639.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14747.206
,,,CU19.5FCMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,42.340,KG,20326.164,0.000,2541.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22867.164
,,,CU19MPMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,114.620,KG,55025.623,0.000,6878.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61903.623
,SI000617,30-04-2015,AL29MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,207.535,KG,53263.858,0.000,6658.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59921.858
,,,AL30MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,405.205,KG,107136.202,0.000,13392.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120528.202
,   Total Amount  ,,,,,477996.990,,178386353.483,9430115.000,21898061.000,409.000,3476661.000,869161.000,27708.000,622103.000,602.000,0.000,195850943.483
,,,,,,,,,,,,,,,,,,
